Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,first_name,last_name,email,phone_number,address,state,postal_code,age
33962b22-69c3-40ab-8dbf-89fa9fddc25e,610648,API,Olark Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,Allison,Jimenez,michaeljohnson@example.org,8449728227,7933 Jennifer Burgs Suite 865,Maine,94443,74
05dadf73-e77d-4a00-8745-4c08ccd7378e,608106,Landing Page Submission,Google,No,No,1,4.0,1375,4.0,SMS Sent,India,IT Projects Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Other Leads,Mumbai,,,,,No,No,SMS Sent,Brandi,Mendoza,ugallegos@example.net,782.441.5303,6757 Joseph Unions Suite 656,Arkansas,74816,67
d2ff3e94-c4f3-46f7-be5e-93a2fab7b119,630972,Landing Page Submission,Google,No,No,1,5.0,952,5.0,SMS Sent,India,Operations Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified,Toni,Parks,peterwilliams@example.com,001-659-929-1700,8138 Benton Throughway,Arkansas,28013,48
50433156-56fb-41dc-99b9-cb3ad9cb5f53,646546,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Email Opened,Sandra,Alexander,audreyharris@example.net,+1-638-968-7249x96327,36884 Baker Springs,Montana,72448,48
de92089f-a6d1-4310-9854-cd657d896921,583688,Landing Page Submission,Direct Traffic,No,No,0,1.0,40,1.0,Converted to Lead,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Other Leads,Mumbai,03.Low,01.High,11.0,18.0,No,Yes,Modified,Christina,Mclaughlin,obrienfelicia@example.net,+1-655-484-4746,9230 Angela Park Suite 263,Illinois,29474,47
f4217ab4-81fd-42d9-a9b4-f8bbfaf1578b,602565,API,Organic Search,No,No,0,4.0,127,4.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Select,Select,,,,,No,No,Modified,Amy,Mclaughlin,matthewmills@example.com,415.216.6498,35062 Maynard Route,Texas,54051,56
6b1e74c3-afc3-4317-bbf9-e284e4815647,596233,Landing Page Submission,Direct Traffic,No,No,0,4.0,752,1.33,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Other Metro Cities,,,,,No,Yes,Email Opened,Heather,Santana,csimmons@example.net,(797)983-0848,1008 Anderson Ports,California,31055,69
ca85f037-250b-40e4-bd0d-fab5a335495f,649252,Landing Page Submission,Direct Traffic,No,No,0,2.0,215,2.0,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Email Opened,Ashley,Brown,floresjill@example.org,719.533.2876x49971,4008 Salas Flat,Michigan,73441,37
5ebcc1a8-7c88-4098-83b0-f50d785774a7,652657,Landing Page Submission,Google,No,No,1,5.0,444,5.0,Email Opened,India,Business Administration,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,Jonathan,Foley,aaron32@example.net,8079187480,813 Washington Keys,Rhode Island,23536,54
b0426acd-24a3-4271-b061-3c93b21016dc,606902,Landing Page Submission,Google,No,No,0,4.0,355,4.0,Page Visited on Website,India,Supply Chain Management,Student of SomeSchool,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,,,,,No,No,Page Visited on Website,Brian,Hernandez,moorejesse@example.net,+1-892-578-4634,5423 Roberts Wall,Virginia,77808,66
a8f187ec-e8b3-44c8-bf48-5e6ed19e2756,595962,Landing Page Submission,Organic Search,No,No,1,10.0,1441,3.33,SMS Sent,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,03.Low,01.High,12.0,18.0,No,Yes,SMS Sent,Mercedes,Garcia,colleenmontoya@example.net,661-679-7277x567,09259 Erik Keys Apt. 233,Alaska,63730,64
d81451ea-4a54-4c9b-b6c1-2fe841266e9f,640717,API,Google,No,No,1,3.0,1490,3.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened,Jennifer,Gonzalez,elizabethbonilla@example.org,5067031380,87482 Hickman Lakes Suite 747,Virginia,51954,74
5fb3c73d-cae4-46bc-926a-1bbf76e9e91d,619534,API,Organic Search,No,No,0,6.0,124,6.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened,Karen,Smith,merickson@example.org,+1-610-981-2251,039 Paula Mill,Idaho,83086,68
eab015ad-8e4c-4d9a-b5d1-4be654a2d138,656682,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,Juan,Mendoza,uorozco@example.com,624.477.6047x49190,26050 Brooke Corner,Kentucky,47988,65
b7366764-087c-4de5-8108-ecdce84747f0,644247,API,Google,No,No,1,4.0,1184,2.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Lateral Student,Mumbai,02.Medium,01.High,15.0,17.0,No,No,Email Opened,Priscilla,Stewart,ylong@example.com,(664)571-5767x78426,483 Black Squares,Florida,18885,51
950e99b6-731f-44d2-b88c-56edfd5b5168,621219,API,Olark Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Link Clicked,Kathleen,Adams,lucas14@example.com,+1-700-547-3651x772,40033 Jennifer Ferry Apt. 623,Nevada,64768,53
fd6ffdb0-2538-45b7-a4ac-11b8ec8cf3cb,627178,API,Google,No,No,0,2.0,194,1.0,Unreachable,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Unreachable,Roberta,Wall,nathan73@example.org,+1-293-573-1415x366,37578 Berry Mills Suite 627,Tennessee,70834,60
406b18a4-e789-4e77-9168-93a058f210b4,627637,Landing Page Submission,Organic Search,No,No,0,3.0,145,3.0,Page Visited on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,Modified,Dana,Wilson,hcox@example.com,+1-657-687-2407x20705,1744 Jennifer Mills,Virginia,94144,41
f3a13be5-9efe-46e0-bf49-0188972c1502,653259,Landing Page Submission,Google,No,No,0,5.0,299,5.0,SMS Sent,India,Finance Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Modified,Jamie,Jones,sramos@example.com,+1-762-839-4947x97117,438 Barton Shoal,Oklahoma,56712,71
186882cb-862f-432d-a718-8fbe2b8b64c6,634068,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,,"Banking, Investment And Insurance",Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,Mark,Lopez,fjensen@example.org,9794281857,1652 Deanna Brook Apt. 764,Indiana,37778,73
f304391a-7e94-4425-9c0e-109f2a50e9a1,616598,Landing Page Submission,Google,No,No,1,4.0,952,4.0,Email Opened,India,Operations Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities,,,,,No,No,Email Opened,Debra,English,patricia47@example.net,(806)999-1388x84420,5266 Brown Bridge,Pennsylvania,25524,38
7c519ed2-5d80-4d7b-a095-52f5b09af6fc,654469,API,Referral Sites,No,No,0,3.0,1641,3.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,13.0,No,No,Modified,Brandon,Jones,kevinwood@example.net,(874)428-2979x6459,6084 Sydney Stream Suite 501,Wisconsin,56259,32
0e9d4a5b-7080-476c-9ac8-ca9484c181c6,637290,API,Google,No,No,0,2.0,719,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,Kimberly,Martinez,kurtjohnson@example.org,001-835-875-3253x47450,20115 Breanna Pass,Texas,94139,53
c591dd12-ebb4-4bc7-9421-a105cbb9def5,633605,Landing Page Submission,Google,No,No,0,2.0,389,2.0,Email Opened,Singapore,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,No,Modified,Heather,Spencer,whernandez@example.org,001-974-921-9745,814 Taylor Circles Apt. 730,New Jersey,17790,62
2bad88b2-77d0-45a5-b67a-43f6fb8e009c,622218,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,Kim,Hernandez,deankevin@example.net,001-691-566-7351x00666,770 Fields Row Suite 884,South Dakota,32773,19
b8235c8b-f037-44b9-a52d-86dbf9cc05cb,624488,Landing Page Submission,Organic Search,No,No,0,5.0,1410,5.0,Unreachable,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,Yes,Unreachable,Lauren,Rodgers,ramirezpeter@example.net,001-536-703-9555x3797,6011 Christopher Stravenue,Hawaii,87341,56
4e597c38-1f75-4f9b-aa54-2de97fe734fd,604688,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,322,1.0,Email Bounced,India,Rural and Agribusiness,,,,No,No,No,No,No,No,No,No,,,No,No,,Tier II Cities,,,,,No,No,Modified,Michelle,Ward,dvaldez@example.org,955-239-7069,322 Natasha Brook Suite 258,Alabama,14546,40
c234c5c8-b488-4838-a131-18e2cfffa772,592426,API,Google,No,No,0,2.0,871,2.0,Page Visited on Website,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,03.Low,02.Medium,11.0,15.0,No,No,Modified,Kenneth,Scott,edwardskatelyn@example.com,+1-498-202-5529x915,1049 Cole Ville,North Dakota,72479,38
4a2f8610-dbb7-4ff5-a5aa-5772f8f38932,649028,Landing Page Submission,Organic Search,No,No,0,4.0,61,4.0,Email Opened,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,Modified,Gary,Ramirez,peter65@example.org,981.630.6781x6226,92697 Antonio Forest Apt. 084,New Jersey,87370,63
e629b76d-8ee7-4c4f-a115-4f7e5346ab90,616699,API,Google,No,No,1,2.0,1129,1.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent,Cassandra,Kelly,brownmichael@example.org,261-991-3424x52131,12885 Jones Common,Utah,56867,20
5f1d08c3-186f-43dd-9eec-e50cedda41cf,656031,API,Organic Search,No,No,0,2.0,236,2.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,Kevin,Smith,ocarter@example.org,+1-217-234-1992x01987,10146 Moss Mountain,Texas,10925,71
82797615-ccf0-4007-864e-1b37d18b70c2,587808,API,Direct Traffic,No,No,1,4.0,1761,4.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,SMS Sent,Erica,Hayes,sheenamclean@example.com,9139834544,01563 Miller Cliff Suite 135,Indiana,40877,45
715cfaae-34b7-4e3c-8368-dfee9fce004e,631268,Lead Add Form,Reference,No,No,1,4.0,1101,1.33,Olark Chat Conversation,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,01.High,01.High,16.0,20.0,No,Yes,Olark Chat Conversation,Erin,Simon,jorgethomas@example.net,001-736-986-9387x8194,529 Nathaniel Shores Suite 772,Wisconsin,76799,68
b0b750db-d4d0-4bd1-9848-c4026c119191,587486,Landing Page Submission,Direct Traffic,No,No,0,2.0,886,2.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,13.0,17.0,No,No,SMS Sent,Laura,Larsen,rodney79@example.net,001-362-879-6925x60204,116 Christopher Shores Apt. 659,Maine,73695,74
b7bb40de-230d-4a40-a2e8-1869caefdee2,581132,Landing Page Submission,Google,No,No,0,2.0,45,2.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,20.0,No,No,Email Opened,Corey,Myers,marymartin@example.com,001-548-863-8714,577 David Lodge Suite 266,Iowa,34444,28
4c571fb2-3603-4266-b644-d14bcc3951e8,590845,Landing Page Submission,Direct Traffic,No,No,1,3.0,1306,3.0,SMS Sent,India,E-Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,SMS Sent,Jose,Lopez,eallen@example.com,371-558-7670,309 Mark Freeway,Pennsylvania,71157,42
948d93ed-6de9-488c-ac51-90485c2f5532,644724,Landing Page Submission,Direct Traffic,No,No,1,3.0,941,3.0,Email Opened,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Email Opened,Samantha,Johns,crawfordjustin@example.net,(579)202-2618x56372,730 James Knolls,California,04566,71
6b03876c-bed0-43ca-b3f7-d19ef4386827,620705,Landing Page Submission,Google,No,No,1,7.0,964,3.5,Email Opened,India,International Business,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,Email Opened,Joseph,Parker,bradley23@example.net,001-281-465-2988,0272 Lamb River Apt. 817,Mississippi,30996,35
0c4f794b-ba18-463b-903c-fbae913feef4,620429,Landing Page Submission,Direct Traffic,No,No,1,11.0,1505,3.67,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Thane & Outskirts,01.High,01.High,17.0,17.0,No,Yes,SMS Sent,John,Barton,ojohnson@example.org,989-886-3185x626,46494 Sellers Villages Suite 296,Oklahoma,80342,72
e3dd8a9d-459c-4c07-88b1-1510ac4bbf07,588850,Landing Page Submission,Google,No,No,1,5.0,1694,5.0,Email Opened,India,Marketing Management,Email,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Mumbai,01.High,01.High,16.0,20.0,No,No,Email Opened,Miranda,Vance,laurierandolph@example.org,588.232.3708,0483 Chapman Squares Suite 314,Wyoming,90226,25
d2d89821-2b35-4802-aa76-a9849d670ad5,637771,API,Google,No,No,1,2.0,1567,1.0,SMS Sent,United States,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,SMS Sent,Jennifer,Patterson,meredith83@example.com,+1-715-401-5077,9990 Perez Court,Ohio,20943,39
668847f3-71b7-4561-b4e3-67178d977223,643810,API,Google,No,No,0,2.0,1615,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified,Timothy,Terry,alexandriaowens@example.org,741-301-5766x2301,79216 Charles Mount Apt. 930,Utah,83580,45
8bdb698c-402d-4328-9de1-e87a762ef65f,645274,API,Olark Chat,No,No,0,3.0,135,1.5,Email Link Clicked,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Email Link Clicked,Sally,Brown,matthewhernandez@example.net,713-273-2861,310 Conrad Square,Tennessee,38125,43
d3d60461-c01f-498d-b592-89ae6d6e9c26,600278,Landing Page Submission,Google,No,No,1,8.0,657,8.0,SMS Sent,India,"Banking, Investment And Insurance",Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,Frank,Barnett,erinweber@example.com,3738321528,08738 Forbes Crest Suite 899,Alaska,57754,33
3a8efe8e-60be-4d0a-ad75-ebc65829d1c6,630648,Landing Page Submission,Google,No,No,0,6.0,763,3.0,Email Opened,India,Finance Management,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,,,,,No,No,Email Opened,Kevin,Hill,ywright@example.com,279-354-8924,06896 Stone Park,Florida,66357,61
edbf6c16-fa3a-44d5-9994-dd32875c430a,642628,Landing Page Submission,Direct Traffic,No,No,1,2.0,811,2.0,Email Opened,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,No,Yes,Email Opened,Ryan,Arnold,deborahmarsh@example.com,+1-528-350-0501x537,3892 Peterson Locks Apt. 455,Arkansas,16653,45
1e25c1e9-8c44-47b3-9593-e80fc5ae6206,629355,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in Next batch,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,SMS Sent,Amanda,Travis,nhamilton@example.org,343-236-9201x833,17804 Robert Plaza Apt. 550,Wyoming,14211,41
508fb9a1-ee53-4dd1-b179-b4bbe269648c,602953,API,Organic Search,No,No,0,7.0,303,3.5,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened,Edward,Leonard,dave31@example.com,001-804-451-7854x90609,09425 Kyle Ford,New Hampshire,70676,43
24450f53-b189-48b4-9403-6b62f9bfe470,644264,Landing Page Submission,Google,No,No,0,5.0,312,2.5,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Select,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Email Opened,Erik,Ramirez,rollinsadam@example.net,(228)548-5160x608,91611 Burgess Shores,Massachusetts,90208,74
c931f77c-851b-4098-b762-07570bdab4d9,634320,Landing Page Submission,Direct Traffic,No,No,1,2.0,1138,2.0,SMS Sent,India,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,SMS Sent,John,Rodriguez,jenkinsalec@example.org,001-528-984-2920,67841 Susan Ford Suite 077,Ohio,07553,20
364d32d7-fb03-449f-a972-cd8777825078,616761,Landing Page Submission,Direct Traffic,No,No,1,3.0,1346,3.0,SMS Sent,India,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Thane & Outskirts,,,,,No,Yes,SMS Sent,Regina,Irwin,jane11@example.com,(874)755-6588x20450,56505 Hunt Points Suite 848,Kentucky,70267,36
6d26530b-2250-405e-878d-34a2693d1c7e,585505,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Email Opened,Gregory,Collins,brookstamara@example.net,8658288853,35060 John Meadows,Minnesota,64186,49
df1379f3-eb11-49ab-a8a2-08af11ebe10b,645948,Landing Page Submission,Google,No,No,0,13.0,254,3.25,Email Opened,India,Travel and Tourism,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,14.0,No,Yes,Email Opened,Rhonda,Brown,deanna19@example.com,843.210.4825x5428,71034 Owens Vista Suite 561,Connecticut,45646,26
a51a4dc1-5260-42ab-94f5-0dfddee58c76,651599,API,Referral Sites,No,No,0,7.0,166,7.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,13.0,No,No,Email Opened,Michael,Murray,melissadavis@example.com,(465)828-8472x03599,311 Erica Terrace Suite 239,North Dakota,39984,61
774546d3-bfb2-483d-92aa-22c8f702d023,647971,Landing Page Submission,Direct Traffic,No,No,1,3.0,1118,3.0,Email Opened,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,Mumbai,02.Medium,02.Medium,13.0,16.0,No,Yes,Email Opened,Amber,Clark,michelezimmerman@example.org,(266)890-4177,59853 Aguirre Key Suite 289,California,67794,18
9359e5a0-70df-46cf-84ec-ce987f9103f1,630428,API,Direct Traffic,No,No,1,3.0,1099,1.5,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent,Alyssa,Shepherd,cruzjoseph@example.net,001-910-421-4612x48731,683 Brian Pike,California,67320,35
eecf05f5-467a-48e6-ba25-eeded2e2ec59,586550,API,Olark Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Modified,Robert,Reeves,nsutton@example.com,001-840-359-2599x567,463 Brett Plaza,North Dakota,39722,75
d7c7df92-4293-4576-b130-10d7fc6d44df,655403,API,Google,No,No,0,2.0,102,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Email Opened,Kristine,Richardson,mlewis@example.net,(633)451-4294x77173,866 Schultz Haven Suite 216,Kentucky,64138,58
f2e9807e-475b-49e9-b958-698c57484912,642303,API,Google,No,No,1,4.0,1219,1.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,Raymond,Bernard,randall59@example.net,+1-956-244-7985x5470,58295 Willie Unions Suite 879,Georgia,59338,34
